@relation testRelation-weka.filters.unsupervised.attribute.Remove-Rfirst-weka.filters.unsupervised.attribute.Remove-V-Rfirst-19

@attribute label {walking,standing,sit_down_chair_1,sitting_chair_1,stand_up_chair_1}
@attribute TYPE_ACCELEROMETER_X_MEAN numeric
@attribute TYPE_ACCELEROMETER_X_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_X_RANGE numeric
@attribute TYPE_ACCELEROMETER_Y_MEAN numeric
@attribute TYPE_ACCELEROMETER_Y_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Y_RANGE numeric
@attribute TYPE_ACCELEROMETER_Z_MEAN numeric
@attribute TYPE_ACCELEROMETER_Z_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Z_RANGE numeric
@attribute TYPE_GYROSCOPE_X_MEAN numeric
@attribute TYPE_GYROSCOPE_X_VARIANCE numeric
@attribute TYPE_GYROSCOPE_X_RANGE numeric
@attribute TYPE_GYROSCOPE_Y_MEAN numeric
@attribute TYPE_GYROSCOPE_Y_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Y_RANGE numeric
@attribute TYPE_GYROSCOPE_Z_MEAN numeric
@attribute TYPE_GYROSCOPE_Z_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Z_RANGE numeric

@data
standing,1.757094,0.003615,0.457031,9.494562,0.000662,0.12854,1.494942,0.003199,0.349915,0.003511,0.000076,0.044861,0.007181,0.000555,0.132446,-0.002127,0.000089,0.091858
standing,1.739741,0.002804,0.457031,9.49918,0.000568,0.111877,1.49906,0.002533,0.316589,0.001097,0.000044,0.040588,0.001595,0.000373,0.118561,-0.002138,0.000079,0.074768
standing,1.737789,0.001091,0.180908,9.502084,0.000678,0.145203,1.489586,0.002603,0.307068,0.001952,0.000027,0.030975,0.003079,0.000212,0.082245,-0.000856,0.000008,0.013885
standing,1.725958,0.001539,0.180908,9.504155,0.00066,0.145203,1.48423,0.002031,0.307068,0.002913,0.000021,0.026703,0.004596,0.000229,0.082245,-0.002202,0.000006,0.012817
standing,1.70751,0.000997,0.180908,9.507226,0.00048,0.099975,1.494442,0.00155,0.218994,0.000734,0.000008,0.016022,0.000751,0.000079,0.040588,-0.001454,0.000007,0.013885
standing,1.706939,0.000726,0.140442,9.507345,0.000565,0.126159,1.500131,0.001728,0.218994,0.000403,0.000008,0.013885,0.001178,0.000048,0.038452,-0.000258,0.000006,0.012817
standing,1.471044,0.571497,4.55127,9.448431,0.274709,3.622925,0.914988,2.538674,7.871887,0.302904,0.266583,1.566925,0.061398,0.083631,1.530609,-0.135075,0.04642,0.741272
sit_down_chair_1,-0.635322,5.42835,8.705017,7.061823,7.8282,8.814515,-3.859346,22.911655,18.050354,0.64328,0.366528,1.989899,-0.044196,0.156689,1.570129,-0.321098,0.073289,1.049957
sit_down_chair_1,-3.654561,2.782772,5.4655,3.297742,4.290143,7.433899,-8.332396,3.086635,14.863968,0.386996,0.283769,1.989899,-0.135124,0.058866,1.327667,-0.211125,0.074926,1.049957
sit_down_chair_1,-4.80209,0.050372,5.4655,1.799084,0.132506,1.85907,-8.601069,0.025911,9.16774,0.049515,0.007481,0.339661,-0.027789,0.005664,0.389862,-0.026181,0.006945,0.342865
sitting_chair_1,-4.792783,0.006549,5.027512,1.728625,0.005755,0.452271,-8.585239,0.004134,8.760696,0.003874,0.000167,0.074768,0.001445,0.000383,0.145264,-0.000963,0.000287,0.114288
sitting_chair_1,-4.791712,0.001365,4.882309,1.716985,0.001268,0.178528,-8.584716,0.001323,8.667862,0.001086,0.000025,0.02243,-0.000542,0.000011,0.018158,-0.000258,0.000022,0.02243
sitting_chair_1,-4.791688,0.000704,4.846603,1.713367,0.000842,0.121399,-8.589238,0.001048,8.667862,0.000734,0.000018,0.020294,-0.000275,0.000006,0.013885,-0.001027,0.000012,0.016022
sitting_chair_1,-4.785761,0.001036,4.882309,1.718438,0.001159,0.180908,-8.593618,0.001635,8.713089,0.001546,0.000025,0.030975,-0.000403,0.000009,0.01709,-0.001048,0.000008,0.018158
sitting_chair_1,-4.789974,0.001377,4.882309,1.712487,0.001911,0.261841,-8.591381,0.001783,8.713089,0.001151,0.000038,0.030975,-0.001204,0.000013,0.018158,-0.000739,0.000013,0.020294
sitting_chair_1,-4.797687,0.001344,4.877548,1.705845,0.001779,0.240417,-8.587715,0.00193,8.71785,0.000787,0.00003,0.026703,-0.0013,0.000017,0.01709,-0.000974,0.000022,0.02243
sitting_chair_1,-4.793188,0.000975,4.877548,1.71251,0.001129,0.178528,-8.589548,0.001562,8.71785,0.000819,0.000018,0.018158,-0.000221,0.000013,0.01709,-0.001006,0.00002,0.02243
sitting_chair_1,-4.788499,0.000513,4.841843,1.717961,0.000713,0.12854,-8.593832,0.000869,8.667862,-0.000056,0.00001,0.013885,-0.00051,0.000006,0.012817,-0.000557,0.000008,0.012817
sitting_chair_1,-4.789474,0.000676,4.860886,1.719723,0.000701,0.12854,-8.592642,0.00107,8.679764,0.0002,0.000008,0.013885,-0.000606,0.000004,0.010681,-0.000706,0.000005,0.011749
sitting_chair_1,-4.789832,0.001845,4.944199,1.719175,0.001133,0.207092,-8.586239,0.001485,8.679764,0.000307,0.000018,0.023499,-0.000438,0.000006,0.012817,-0.000925,0.000012,0.021362
sitting_chair_1,-4.785833,0.002282,4.944199,1.721461,0.002352,0.242798,-8.587643,0.001575,8.713089,-0.000007,0.000042,0.026703,-0.000104,0.00001,0.013885,-0.00045,0.000021,0.021362
sitting_chair_1,-4.786785,0.001285,4.870407,1.721437,0.002342,0.223755,-8.591381,0.001238,8.713089,-0.000215,0.000035,0.026703,0.000201,0.000008,0.012817,-0.000398,0.000015,0.016022
sitting_chair_1,-4.774811,0.001823,4.870407,1.722246,0.001165,0.207092,-8.601902,0.001467,8.696426,-0.000728,0.000044,0.041656,0.003128,0.00014,0.070496,-0.002332,0.000027,0.028839
sitting_chair_1,-4.762195,0.003043,4.925156,1.723912,0.00139,0.188049,-8.609686,0.002583,8.820206,-0.000536,0.000195,0.077972,0.000287,0.000371,0.103607,-0.002043,0.000101,0.059814
sitting_chair_1,-4.779144,0.00267,4.925156,1.715795,0.001423,0.188049,-8.596974,0.002605,8.820206,0.000479,0.000166,0.077972,-0.002779,0.000221,0.092926,-0.000323,0.000084,0.059814
sitting_chair_1,-4.788808,0.000837,4.856125,1.713248,0.00097,0.133301,-8.589,0.001235,8.696426,0.000233,0.000015,0.018158,-0.000365,0.00001,0.013885,-0.000206,0.000014,0.01709
sitting_chair_1,-4.802543,0.006106,5.129868,1.715248,0.002287,0.32135,-8.583026,0.008906,8.982071,-0.002191,0.000368,0.148468,-0.012114,0.001841,0.261688,0.003906,0.000493,0.16983
sitting_chair_1,-4.92318,0.018977,5.239365,1.763141,0.007677,0.457031,-8.500331,0.016804,8.982071,-0.001636,0.000776,0.150604,-0.013396,0.002653,0.350342,0.003757,0.000674,0.16983
sitting_chair_1,-4.917562,0.016474,5.239365,1.773829,0.007477,0.423706,-8.503473,0.010474,8.679764,0.004314,0.00061,0.13031,0.009366,0.00154,0.211487,-0.00183,0.000246,0.067291
sitting_chair_1,-4.793593,0.002848,5.001328,1.718533,0.004243,0.471313,-8.589572,0.002549,8.708328,0.004228,0.000213,0.086517,0.011481,0.000659,0.120697,-0.001755,0.000068,0.050201
sitting_chair_1,-4.778858,0.001749,4.865646,1.708107,0.003172,0.395142,-8.595761,0.001758,8.708328,0.000554,0.000027,0.033112,0.000201,0.000026,0.025635,-0.000238,0.000013,0.026703
sitting_chair_1,-4.777858,0.001717,4.865646,1.712939,0.002961,0.388,-8.595832,0.001702,8.703568,0.000319,0.000023,0.023499,-0.000546,0.000026,0.028839,-0.000388,0.000011,0.019226
sitting_chair_1,-4.778668,0.001196,4.860886,1.705893,0.002398,0.345154,-8.599831,0.001459,8.703568,0.000447,0.000029,0.024567,-0.000365,0.000017,0.028839,-0.000377,0.000014,0.016022
sitting_chair_1,-4.776811,0.000943,4.858505,1.707702,0.002364,0.235657,-8.597784,0.001496,8.71785,0.00043,0.000038,0.028839,0.000229,0.000011,0.020294,-0.000521,0.000019,0.021362
sitting_chair_1,-4.766385,0.001302,4.868027,1.707988,0.001937,0.202332,-8.602735,0.001599,8.71785,0.000267,0.000033,0.028839,0.000136,0.000014,0.021057,-0.00044,0.000016,0.019226
sitting_chair_1,-4.755864,0.004494,4.868027,1.74386,0.021631,0.797424,-8.591595,0.038045,9.458145,-0.012419,0.00428,0.480652,-0.014116,0.002409,0.239258,-0.011024,0.002117,0.257416
stand_up_chair_1,-4.538179,1.254198,6.422409,2.227694,2.543337,7.686218,-8.666219,1.861341,13.261978,-0.353746,0.465761,2.473755,0.115681,0.073061,1.163178,0.185808,0.172046,1.532745
stand_up_chair_1,-1.27269,11.289523,9.838074,5.844335,13.378672,12.05896,-4.426755,22.426298,17.312439,-0.642191,0.735858,3.066559,0.118085,0.33867,4.04068,0.396707,0.200059,1.753845
stand_up_chair_1,2.099438,0.91346,4.970215,9.245766,0.952061,5.70813,-0.056536,1.742904,8.874024,-0.272794,0.493641,3.066559,0.051167,0.287638,4.04068,0.20388,0.113513,1.570129
standing,2.536855,0.157885,2.870728,9.449431,0.075761,1.701965,0.111899,0.198807,3.27301,0.019571,0.007552,0.526581,0.100183,0.0569,1.216583,0.022397,0.004154,0.361023
standing,2.728832,0.022837,1.064026,9.403799,0.027882,1.701965,0.269646,0.073842,2.680298,-0.00726,0.003932,0.526581,0.040273,0.044635,1.216583,0.021436,0.003428,0.335388
standing,2.779606,0.004525,0.316589,9.378519,0.003569,0.307068,0.261529,0.011092,0.526062,0.004735,0.000306,0.072632,0.004544,0.000944,0.149536,0.001996,0.000453,0.092926
standing,2.754659,0.002631,0.309448,9.38528,0.003213,0.307068,0.21047,0.008201,0.526062,0.005322,0.000263,0.077972,-0.003734,0.000584,0.119629,-0.000717,0.000084,0.050201
standing,2.752517,0.001721,0.226135,9.389564,0.001235,0.240418,0.177169,0.006417,0.480835,-0.000008,0.000163,0.077972,-0.005272,0.000411,0.104675,0.000864,0.000027,0.026703
standing,2.761682,0.001558,0.226135,9.380376,0.00083,0.171387,0.177621,0.005141,0.480835,-0.00052,0.000051,0.038452,0.000069,0.000086,0.052338,0.000159,0.000014,0.020294
standing,2.771132,0.003974,0.352295,9.378305,0.000858,0.185669,0.172194,0.004057,0.428467,0.005322,0.000096,0.060883,0.011198,0.000611,0.099335,0.000543,0.000023,0.027771
standing,2.754778,0.004833,0.352295,9.38528,0.001082,0.185669,0.150532,0.004774,0.428467,0.002887,0.00016,0.069427,0.00699,0.000797,0.115356,-0.001006,0.000044,0.035248
standing,2.762062,0.002204,0.235657,9.384661,0.000901,0.140442,0.163577,0.004399,0.435608,-0.000531,0.000126,0.052338,-0.003755,0.000487,0.105743,-0.000076,0.000046,0.026703
standing,2.77356,0.001341,0.188049,9.386279,0.000778,0.138062,0.165172,0.003379,0.361816,0.000804,0.000083,0.05127,-0.000978,0.000494,0.105743,0.000511,0.000028,0.021362
standing,2.662063,0.024266,0.861694,9.415248,0.001983,0.209473,0.150889,0.005525,0.442749,0.001189,0.000224,0.097198,0.001917,0.002164,0.30014,-0.013823,0.001164,0.179443
standing,2.366778,0.225087,3.042114,9.486779,0.011505,0.761719,0.192712,0.037028,1.687683,-0.003062,0.003859,0.45929,0.010504,0.071332,2.418213,-0.039853,0.01126,0.585327
standing,2.146879,0.21223,3.042114,9.546859,0.024753,1.199707,0.177454,0.157873,3.65625,-0.02686,0.013288,0.718842,-0.137633,0.341771,3.778992,-0.032878,0.011541,0.63446
standing,2.085251,0.040929,1.721008,9.565926,0.017796,1.199707,0.098759,0.126821,3.65625,-0.02028,0.010085,0.718842,-0.137772,0.274781,3.682861,-0.003932,0.001134,0.249939
standing,2.089012,0.008472,0.564148,9.566783,0.00214,0.261841,0.097188,0.008749,0.606995,0.011955,0.000548,0.143127,0.068289,0.018038,0.780792,0.009804,0.000207,0.088654
standing,2.204651,0.020701,0.89978,9.538004,0.004888,0.761719,0.161791,0.028119,1.585327,0.009648,0.000834,0.151672,0.06219,0.019613,0.770111,0.012495,0.000353,0.126038
standing,2.275657,0.010121,0.89978,9.514962,0.00384,0.761719,0.194093,0.022474,1.585327,0.004126,0.000418,0.126038,0.003818,0.003477,0.397339,0.001323,0.000262,0.123901
standing,2.261994,0.002863,0.309448,9.519961,0.000583,0.138062,0.162363,0.00413,0.338013,0.002353,0.000119,0.069427,-0.000583,0.000657,0.193329,-0.005257,0.000034,0.029907
standing,2.245807,0.012525,0.51654,9.522889,0.001621,0.252319,0.174098,0.011391,0.554626,-0.001802,0.00026,0.076904,0.013815,0.001122,0.16983,0.004453,0.000239,0.066223
standing,2.310649,0.022741,0.611755,9.502465,0.008089,0.440368,0.184619,0.019825,0.656982,0.006818,0.000877,0.139923,0.029527,0.00236,0.218964,0.00331,0.000804,0.160217
standing,2.346711,0.010215,0.537964,9.494729,0.007524,0.440368,0.203472,0.015114,0.656982,0.003496,0.000864,0.139923,0.014435,0.002429,0.218964,-0.002458,0.00061,0.160217
standing,2.293701,0.003059,0.233276,9.509392,0.001474,0.185669,0.228775,0.005286,0.423706,-0.00145,0.00021,0.092926,-0.006425,0.001349,0.25528,-0.002544,0.000057,0.038452
standing,2.259066,0.002169,0.2547,9.518485,0.001088,0.176148,0.201163,0.004231,0.416565,0.000719,0.000084,0.060883,-0.012407,0.001013,0.208282,-0.004124,0.00003,0.036316
standing,2.241475,0.002047,0.304688,9.524198,0.001012,0.159485,0.169718,0.004921,0.373718,-0.00036,0.000052,0.042725,-0.011681,0.000844,0.173035,-0.002885,0.000014,0.02243
standing,2.230764,0.001824,0.307068,9.526912,0.000863,0.166626,0.154031,0.004264,0.378479,0.002299,0.000034,0.037384,-0.008199,0.000823,0.173035,-0.002917,0.000011,0.012817
standing,2.342784,0.565119,5.800965,9.489278,0.158613,3.261108,0.137726,0.409106,5.103516,0.116428,0.07956,1.40564,-0.027521,0.076083,2.1138,-0.044617,0.017107,0.819244
sit_down_chair_1,0.674048,5.557943,10.337952,7.574317,6.199097,8.616943,-3.603694,18.354922,18.119385,0.633994,0.373755,1.879883,-0.110556,0.17079,2.1138,-0.236162,0.048192,0.868378
sit_down_chair_1,-2.464328,3.806679,6.229431,4.038347,5.453231,8.307495,-8.09036,4.562906,14.954422,0.567834,0.368898,1.883087,-0.141104,0.096271,1.750641,-0.25636,0.02994,0.655823
sit_down_chair_1,-4.096763,0.294144,4.775192,2.122839,0.260137,2.416077,-8.815992,0.048344,9.410538,0.043027,0.007531,0.391998,-0.058934,0.006697,0.330048,-0.063042,0.007643,0.346069
sitting_chair_1,-4.376932,0.00508,4.608566,1.857618,0.020708,0.978332,-8.780001,0.004972,8.979691,-0.005647,0.001316,0.180511,-0.001512,0.000136,0.072632,0.001259,0.000755,0.151672
sitting_chair_1,-4.375338,0.00182,4.496689,1.841907,0.001823,0.238037,-8.774146,0.001591,8.879715,0.0009,0.000042,0.037384,-0.000348,0.000018,0.024567,-0.0006,0.000015,0.025635
sitting_chair_1,-4.37072,0.00292,4.544296,1.837147,0.001985,0.238037,-8.774669,0.001818,8.877335,0.000804,0.000038,0.026703,0.000421,0.000024,0.024567,-0.000706,0.00003,0.029907
sitting_chair_1,-4.367268,0.002987,4.544296,1.840765,0.001773,0.199951,-8.780644,0.003881,8.993973,0.002032,0.000102,0.061951,-0.002837,0.000075,0.046997,0.005489,0.000315,0.081177
sitting_chair_1,-4.383716,0.005175,4.589523,1.845502,0.002234,0.228516,-8.776835,0.006498,8.993973,0.005942,0.000338,0.088654,-0.006308,0.000168,0.076904,0.014696,0.000738,0.093994
sitting_chair_1,-4.395499,0.006116,4.589523,1.85519,0.002149,0.238037,-8.77286,0.004547,8.941605,0.005365,0.000303,0.085449,-0.001961,0.000156,0.076904,0.00927,0.000576,0.093994
sitting_chair_1,-4.399213,0.00736,4.963242,1.86871,0.009479,1.064026,-8.772574,0.005336,9.16536,0.000024,0.000097,0.063019,0.000175,0.000115,0.084381,-0.001038,0.000055,0.05127
sitting_chair_1,-4.395523,0.00657,4.963242,1.870948,0.009651,1.064026,-8.772194,0.005604,9.16536,-0.001183,0.000114,0.061951,-0.001224,0.000103,0.082245,-0.000343,0.000047,0.040588
sitting_chair_1,-4.396261,0.005661,4.637131,1.867496,0.002122,0.223755,-8.763624,0.003435,8.898758,0.000847,0.000196,0.077972,0.000143,0.000058,0.05661,-0.00045,0.000122,0.068359
sitting_chair_1,-4.390643,0.007563,4.637131,1.857142,0.001877,0.223755,-8.770266,0.00331,8.898758,0.000516,0.000149,0.077972,0.000015,0.000053,0.05661,-0.001561,0.000107,0.068359
sitting_chair_1,-4.385287,0.003598,4.56572,1.847477,0.001108,0.154724,-8.775621,0.001689,8.860672,-0.000499,0.000032,0.02243,-0.000369,0.000011,0.018158,-0.000771,0.000017,0.018158
sitting_chair_1,-4.386906,0.00103,4.475266,1.849263,0.000788,0.164246,-8.770861,0.001214,8.879715,0.000024,0.000015,0.019226,-0.000166,0.000007,0.014954,-0.000781,0.000013,0.018158
sitting_chair_1,-4.383193,0.001433,4.475266,1.850953,0.000955,0.183289,-8.772813,0.001578,8.879715,0.000206,0.000009,0.01709,-0.000102,0.000006,0.010681,-0.001059,0.00001,0.014954
sitting_chair_1,-4.384407,0.001185,4.470505,1.850453,0.001006,0.159485,-8.769409,0.001395,8.870194,0.000206,0.000011,0.018158,0.000047,0.000005,0.010681,-0.000792,0.00001,0.016022
sitting_chair_1,-4.384526,0.003119,4.584763,1.850786,0.002111,0.397522,-8.766909,0.005735,8.886856,0.000163,0.000022,0.036316,-0.000284,0.000022,0.027771,-0.000813,0.00002,0.03952
sitting_chair_1,-4.386954,0.004047,4.584763,1.848858,0.002081,0.397522,-8.770123,0.005767,8.886856,0.000665,0.000018,0.036316,-0.000604,0.000025,0.027771,-0.001529,0.000029,0.03952
sitting_chair_1,-4.378622,0.003669,4.549057,1.83698,0.001996,0.211853,-8.784548,0.001636,8.874954,0.003955,0.000114,0.050201,0.000688,0.000025,0.025635,-0.000354,0.000051,0.033112
sitting_chair_1,-4.366245,0.003601,4.549057,1.822555,0.004619,0.380859,-8.790475,0.003106,8.889236,0.002267,0.000264,0.079041,0.000603,0.000039,0.041656,-0.001059,0.000078,0.042725
sitting_chair_1,-4.378503,0.004214,4.589523,1.827339,0.004554,0.380859,-8.780858,0.006292,9.084427,-0.002721,0.000186,0.072632,-0.00163,0.00004,0.041656,-0.001326,0.000079,0.042725
sitting_chair_1,-4.384026,0.004174,4.589523,1.832862,0.003352,0.290405,-8.777216,0.005827,9.084427,-0.001076,0.000097,0.050201,-0.000497,0.000036,0.029907,0.000201,0.000057,0.032043
sitting_chair_1,-4.382836,0.002514,4.518112,1.834409,0.002603,0.273743,-8.777883,0.00244,8.917801,0.000206,0.000057,0.03418,0.000101,0.000023,0.024567,-0.000984,0.00003,0.024567
sitting_chair_1,-4.391476,0.002231,4.518112,1.844597,0.000977,0.166626,-8.775574,0.001548,8.879715,-0.001257,0.000033,0.029907,-0.000604,0.000013,0.016022,-0.000952,0.00002,0.021362
sitting_chair_1,-4.383693,0.005336,4.599045,1.847001,0.002376,0.280884,-8.771051,0.003401,8.939224,0.000388,0.000139,0.067291,0.000047,0.00004,0.037384,0.000447,0.0001,0.058746
sitting_chair_1,-4.358508,0.005732,4.599045,1.851881,0.002593,0.280884,-8.776788,0.003667,8.939224,0.001541,0.000148,0.067291,0.002087,0.000071,0.043793,0.002316,0.000132,0.071564
sitting_chair_1,-4.36127,0.004468,4.518112,1.85907,0.002296,0.273743,-8.787571,0.002209,8.915421,-0.001172,0.000117,0.05127,-0.000188,0.00014,0.065155,-0.000835,0.000161,0.064087
sitting_chair_1,-4.38324,0.00599,4.549057,1.866259,0.003299,0.273743,-8.779977,0.003243,8.915421,-0.001022,0.000155,0.055542,-0.002815,0.00011,0.055542,-0.003366,0.000133,0.058746
sitting_chair_1,-4.388382,0.008273,4.841843,1.885611,0.005098,0.418945,-8.762696,0.008138,9.046341,-0.001353,0.000426,0.149536,-0.007686,0.000658,0.1474,-0.00939,0.000727,0.157013
stand_up_chair_1,-3.948513,1.694886,6.23436,2.451949,2.874191,7.095886,-8.780644,2.121609,13.995132,-0.367471,0.463323,2.161865,0.136542,0.065187,1.325531,0.180798,0.115321,1.209106
stand_up_chair_1,-0.579669,10.551135,10.016602,5.984515,12.055311,11.085389,-4.502165,21.997902,16.836364,-0.664706,0.701119,3.37738,0.105193,0.267398,3.983002,0.341368,0.129603,1.357575
stand_up_chair_1,2.498198,0.569501,3.989502,9.151241,0.655714,4.270386,0.105948,1.720045,10.116577,-0.283891,0.482673,3.37738,0.066281,0.28492,4.101563,0.160558,0.076232,1.198425
standing,2.690199,0.150467,2.877869,9.349217,0.151095,2.187561,0.585259,0.52045,6.867371,0.019368,0.019815,0.951691,0.124066,0.08447,1.723938,0.011214,0.003287,0.328979
standing,2.738949,0.027484,1.059265,9.362714,0.063448,1.53772,0.604897,0.102114,1.582947,0.046701,0.006454,0.389862,-0.001288,0.007073,0.379181,-0.003452,0.001611,0.167694
standing,2.64252,0.037565,0.821228,9.398134,0.008699,0.449891,0.081906,0.204864,1.673401,0.040154,0.004401,0.217896,-0.032028,0.002944,0.25528,-0.001059,0.001097,0.123901
standing,2.642782,0.033152,0.764099,9.415772,0.015717,0.507019,-0.230184,0.041545,0.949768,0.011945,0.00686,0.366364,-0.004236,0.00478,0.302277,0.005286,0.001137,0.132446
standing,2.756921,0.011081,0.399902,9.391873,0.024764,0.649842,-0.137112,0.037023,0.95929,0.000665,0.012941,0.448608,0.009201,0.003568,0.293732,0.002925,0.001536,0.154877
standing,2.775726,0.00768,0.399902,9.374354,0.015623,0.649842,-0.031852,0.027464,0.923584,-0.013124,0.007506,0.428314,0.005153,0.001872,0.265961,0.002316,0.000766,0.154877
standing,2.77037,0.001988,0.226135,9.374854,0.002818,0.328491,0.013256,0.007192,0.528442,0.004019,0.000229,0.098267,0.00118,0.000256,0.102539,-0.002821,0.000026,0.028839
standing,2.733903,0.001468,0.19281,9.388493,0.001309,0.19281,-0.028567,0.004234,0.333252,0.00106,0.00008,0.038452,-0.001961,0.000072,0.040588,-0.001625,0.000034,0.025635
standing,2.748399,0.002155,0.19281,9.386136,0.000847,0.138061,-0.004597,0.006043,0.390381,-0.002229,0.000061,0.032043,0.00182,0.000065,0.041656,0.00191,0.000025,0.024567
standing,2.764681,0.001455,0.173767,9.381233,0.000814,0.142822,0.010519,0.004318,0.333252,0.001328,0.000043,0.030975,-0.003638,0.000152,0.059814,-0.000471,0.000021,0.02243
standing,2.750708,0.001656,0.19043,9.38497,0.00091,0.147583,-0.01757,0.003093,0.297546,0.002299,0.000037,0.030975,-0.002676,0.000235,0.068359,-0.001347,0.000016,0.013885
standing,2.764705,0.00189,0.25946,9.381709,0.000971,0.161865,-0.019974,0.005994,0.709351,0.001349,0.000055,0.059814,-0.002068,0.000799,0.171967,0.000906,0.000026,0.023499
standing,2.752446,0.007527,0.426086,9.380257,0.014457,0.564148,-0.066367,0.024251,0.973572,0.005354,0.008633,0.438995,-0.002463,0.002291,0.254211,-0.001401,0.000503,0.111084
standing,2.764514,0.01551,0.51416,9.389612,0.028462,0.590333,-0.079126,0.03251,0.868835,0.002534,0.013908,0.438995,-0.000871,0.002577,0.208282,0.001472,0.000781,0.112152
standing,2.810622,0.010082,0.433227,9.377496,0.015433,0.590333,-0.056013,0.0153,0.716492,-0.00255,0.005298,0.352478,-0.006767,0.001149,0.155945,0.004538,0.000291,0.081177
standing,2.813383,0.002604,0.25946,9.365927,0.001111,0.166626,-0.072628,0.003016,0.240417,0.002844,0.000041,0.038452,0.000101,0.000527,0.13031,-0.002052,0.000031,0.020294
standing,2.739782,0.035576,1.071167,9.395039,0.00286,0.259461,-0.106976,0.008055,0.473694,0.000633,0.000818,0.171967,-0.009822,0.011408,0.636597,-0.028777,0.003211,0.261688
standing,2.505197,0.111117,1.304443,9.453549,0.009559,0.595093,-0.098407,0.05453,2.137573,-0.001332,0.004192,0.495605,-0.005795,0.073755,1.937561,-0.03103,0.009733,0.576782
standing,2.389868,0.063246,1.299682,9.487397,0.007982,0.595093,-0.034542,0.061601,2.137573,-0.004088,0.003568,0.495605,-0.001801,0.064488,1.937561,0.010979,0.007341,0.46463
standing,2.491224,0.012084,0.823608,9.464189,0.002415,0.288025,-0.002549,0.014595,1.094971,-0.003094,0.000183,0.084381,-0.007526,0.001941,0.279846,0.014952,0.000569,0.106812
standing,2.526025,0.001138,0.19519,9.445432,0.000687,0.12616,-0.014189,0.001937,0.207092,0.004842,0.000027,0.024567,0.005869,0.000131,0.066223,-0.001529,0.000015,0.018158
standing,2.527953,0.000744,0.114258,9.444884,0.000502,0.12378,-0.031899,0.001086,0.176147,0.003806,0.000025,0.018158,0.004288,0.000075,0.037384,-0.00076,0.000009,0.012817
standing,2.529405,0.000794,0.121399,9.442932,0.000493,0.123779,-0.040255,0.001404,0.226135,0.001093,0.000017,0.02243,-0.001074,0.00006,0.040588,-0.000941,0.000005,0.010681
standing,2.482297,0.01196,0.602234,9.450621,0.004783,0.497497,-0.076365,0.016438,1.02832,0.012372,0.002796,0.4422,0.004918,0.001076,0.284119,-0.006549,0.002821,0.37384
standing,2.469443,0.022137,0.723633,9.472782,0.025583,0.980713,-0.092337,0.032107,1.02832,0.022444,0.018451,0.598145,0.028374,0.015004,0.631256,-0.00704,0.005755,0.37384
standing,2.418551,0.033425,0.849793,9.495443,0.059277,1.121154,-0.110999,0.067174,1.252075,-0.012729,0.036154,0.769043,-0.004257,0.036136,0.884399,-0.001604,0.009203,0.450745
standing,2.380346,0.0243,0.711731,9.48785,0.046901,1.106872,-0.010952,0.076819,1.252075,-0.020515,0.022409,0.704956,-0.008188,0.023596,0.724182,0.002573,0.006644,0.450745
standing,2.453257,0.009231,0.44989,9.467212,0.009358,0.559388,0.122301,0.012559,0.673645,0.003699,0.002683,0.305481,0.002782,0.003235,0.280914,0.001547,0.000422,0.124969
standing,2.475323,0.002974,0.228516,9.463427,0.001581,0.216614,0.098283,0.005745,0.457031,-0.001343,0.000211,0.072632,-0.017897,0.001114,0.137787,-0.000418,0.000048,0.029907
standing,2.471586,0.003455,0.278504,9.465617,0.0013,0.183289,0.071599,0.003805,0.338013,0.001669,0.000097,0.052338,0.000891,0.000616,0.117493,0.001099,0.000023,0.02243
standing,2.484773,0.011796,0.852173,9.479709,0.00513,0.5094,0.067219,0.004269,0.459412,0.013718,0.001062,0.195465,0.006969,0.000413,0.151672,-0.005855,0.000577,0.224304
sit_down_chair_1,1.964352,1.289956,5.496277,8.684784,1.975648,7.176819,-1.688233,7.635665,9.788086,0.476276,0.314181,1.761322,-0.09305,0.113465,1.65451,-0.163562,0.034666,0.686798
sit_down_chair_1,-0.770146,6.254192,8.602661,5.378091,7.783999,10.018982,-6.484395,14.625512,14.81781,0.605411,0.303244,1.934357,-0.227045,0.115958,1.65451,-0.228236,0.026505,0.686798
sit_down_chair_1,-3.584602,0.68959,4.658554,2.296035,0.538547,3.170654,-9.227606,0.861176,13.749954,0.156525,0.109905,1.711121,-0.139662,0.028651,0.779724,-0.075154,0.013147,0.520172
sit_down_chair_1,-4.145346,0.021901,4.658554,1.721294,0.027099,0.89978,-8.93275,0.009136,9.365311,0.019742,0.002967,0.236053,-0.009683,0.002167,0.236053,-0.004958,0.000857,0.162354
sitting_chair_1,-4.104308,0.000708,4.170578,1.725959,0.003389,0.492737,-8.933488,0.001912,9.027298,0.00246,0.000065,0.058746,-0.000647,0.000025,0.029907,-0.001155,0.000067,0.058746
